OriginID,BranchID,prob,expected_cust,distance_km,StoreAttr
359,5,0.03237019149415792,445.60805610857796,59.145723242352666,223465.0
359,6,0.04140615602312884,569.9971438143916,36.747088206598235,121358.0
359,7,0.1447288461219121,1992.3372957142421,20.58635970280017,149486.0
359,8,0.2065055866997299,2842.755906508482,15.175737164517573,123198.0
359,9,0.010998661573592233,151.40757522207068,98.04548691199986,188587.0
359,10,0.008142829718575545,112.09419390591096,79.92500193114755,96651.0
359,11,0.0012676826363214203,17.45091917160067,204.59732887633345,81702.0
359,12,0.0003725622437577075,5.128691847568601,366.2415563125838,68483.0
359,13,0.004086024443172469,56.248212484712205,124.80918702331464,108180.0
359,14,0.0045484430208898976,62.61386662557033,101.33622436837744,82764.0
359,15,0.0005837425829672367,8.03580039712698,311.12493668806195,80003.0
360,1,0.08068709527652082,1990.3085791859392,38.14183027565553,239199.0
360,2,0.05249838526562459,1294.9776693471617,52.783631817337074,279304.0
360,3,0.15589271648773045,3845.405637602847,23.811093262565844,197907.0
360,4,0.36903000984933215,9102.863252953477,14.856280808053738,200416.0
360,5,0.12200066051549198,3009.3902929356404,29.189754791357863,223465.0
360,6,0.029052527135990647,716.6386868634813,46.14662916333839,121358.0
360,7,0.025367553052068344,625.7414311353698,55.86769940338197,149486.0
360,8,0.010022710692869682,247.23020466101644,84.05194020549825,123198.0
360,9,0.09258964818040745,2283.9088516661104,30.962973591720484,188587.0
360,10,0.01861266035621212,459.11849300668433,52.07717650045205,96651.0
360,11,0.0027940006569648667,68.91961420535236,136.03542955669977,81702.0
360,12,0.0005708032815191098,14.080004545231882,298.0284067878157,68483.0
360,13,0.01535170984544529,378.680626757599,61.703504688603275,108180.0
360,14,0.025100882107031985,619.163458934158,40.463798166037556,82764.0
360,15,0.00042863729679034604,10.573196199927466,380.96044301122635,80003.0
361,1,0.07385493915304853,666.9101005520282,20.856583568569572,239199.0
361,2,0.4786172574971629,4321.913835199381,8.049115557491074,279304.0
361,3,0.023658949031161468,213.64030975138806,35.33294004766352,197907.0
361,4,0.015555441088420165,140.4656330284341,44.91519668288513,200416.0
361,5,0.016910335573950695,152.70033023277477,45.55210296712751,223465.0
361,6,0.03154733234642688,284.8724110882347,22.94867360487752,121358.0
361,7,0.32725101690399294,2955.0766826430563,7.025125952634361,149486.0
361,8,0.021132762234742104,190.8288429797212,28.910692185119423,123198.0
361,9,0.004328299671164918,39.08454603061921,88.38171012403576,188587.0
361,10,0.0028315584685149457,25.56897297068996,77.17310060777349,96651.0
361,11,0.000463733528283428,4.187513760399355,192.06875095708264,81702.0
361,12,0.0001296692713074777,1.1709135199065237,353.45597856271826,68483.0
361,13,0.0016317147712646117,14.734384384519444,111.59501386645641,108180.0
361,14,0.001909068803677754,17.23889129721012,88.13620028690842,82764.0
361,15,0.00017792165688135697,1.6066325616386534,323.23593651862757,80003.0
